row_idx,flat_index,subject_id,sleep_date,target,base_prob,subject_threshold_prob,posterior_minus_base,desired_logit_step,raw_contrib_unit,local_contrib_unit,same_negative,base_saturated_high,base_saturated_low,confidence,trajectory_grammar_logit,trajectory_action_logit,trajectory_confidence,trajectory_state_score,signed_posterior_support,posterior_agree,trajectory_joint_state_score,measurement_grammar_logit,measurement_semantic_score,measurement_temporal_score,temporal_confidence,measurement_joint_state_score,raw_semantic_grammar_logit,state_support,raw_signed_support,semantic_signed_support,temporal_signed_support,raw_semantic_joint_state_score,raw_agree,semantic_agree_residual,temporal_agree_residual,candidate_logit_step,trajectory_grammar_logit_agrees,trajectory_grammar_logit_conflicts,trajectory_action_logit_agrees,trajectory_action_logit_conflicts,signed_posterior_support_agrees,signed_posterior_support_conflicts,measurement_grammar_logit_agrees,measurement_grammar_logit_conflicts,measurement_semantic_score_agrees,measurement_semantic_score_conflicts,measurement_temporal_score_agrees,measurement_temporal_score_conflicts,raw_semantic_grammar_logit_agrees,raw_semantic_grammar_logit_conflicts,state_support_agrees,state_support_conflicts,raw_signed_support_agrees,raw_signed_support_conflicts,semantic_signed_support_agrees,semantic_signed_support_conflicts,temporal_signed_support_agrees,temporal_signed_support_conflicts,council_agreements,council_conflicts,council_balance,council_signal_strength,council_state_strength,candidate_prob_delta,effective_raw_contrib,effective_local_contrib,selection_score,source_regime,before,after,mode
193,1355,id08,2024-09-07,S2,0.6302652858045275,0.858556517972314,0.2282912321677865,1.2699972350608504,0.0001455038364376,0.0003667098211543,False,False,False,0.4384584492310393,-0.0713979908395545,-0.3838036005015897,0.2857666122462442,1.3660005004604263,0.3838036005015897,1.0,2.259789451929479,-0.1272015430656795,0.0126382306107417,0.3928571428571429,0.3666666666666667,2.4797150361851874,-0.0713979908395545,-0.2126325192945077,-1.211643787718938,1.544641221665086,-1.6076208327374484,2.259789451929479,0.0,1.0,0.0,-0.2999999999999997,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,7,4,3,0.38817324209301773,0.6375776532672592,-0.07218982165602938,-3.437105981510721e-05,-8.66245557936514e-05,0.00010044637101059914,opposite_sign_council_search_k180,0.6302652858045275,0.5580754641484981,two_regime_assignment_union_k360
19,137,id01,2024-09-08,S2,0.6171953440673071,0.52362679206553,-0.0935685520017771,-0.3830831501093309,-4.418316643259161e-05,-6.266279925025222e-05,True,False,False,0.0563757852661519,-0.0935412437956202,-0.2668356282026919,0.1340153600091743,0.2311801279281267,0.2668356282026919,1.0,0.9193461994316652,-0.0935412437956202,0.0441550635103239,-0.0614634146341462,0.0295024390243902,0.9193461994316652,-0.0935412437956202,-0.9811540326604862,-2.0726672845881247,-0.5935010937824892,0.0051950507790237,0.9193461994316652,0.0,0.0,1.0,-0.30000000000000004,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,8,3,5,0.2878784632768157,0.312776109319365,-0.07289661220526866,-3.4600712471938686e-05,-4.9072478833147666e-05,9.898248564950172e-05,subject_threshold_council_balanced_k180,0.6171953440673071,0.5442987318620385,two_regime_assignment_union_k360
186,1306,id08,2024-08-08,S2,0.5971208842060499,0.4827130722114841,-0.1144078119945658,-0.4626583057333024,6.018116718855981e-05,5.4602736502736e-05,False,False,False,0.0573296619866139,0.1246396479056416,-0.3303491067802317,0.3721841551761178,-0.0265985355131566,-0.3303491067802317,0.0,1.3567448889647495,0.1246396479056416,0.00972112434556,0.3928571428571429,0.3235294117647059,1.3567448889647495,0.1246396479056416,0.2029834271124908,-0.5422036297819647,0.5708909220458527,1.181626668857494,1.3567448889647495,0.0,1.0,1.0,0.3,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,8,3,5,0.3120070177503438,0.3967609606157257,0.06962040990540963,-3.902307584849736e-05,-3.54058724285898e-05,9.791455408039407e-05,opposite_sign_council_search_k180,0.5971208842060499,0.6667412941114595,two_regime_assignment_union_k360
24,174,id01,2024-09-13,S4,0.2857725149935417,0.4915756955287919,0.2058031805352502,0.8823050188134014,0.0001593165506569,-1.7690284271403514e-05,False,False,False,0.0804554176585456,-0.0954587044748264,0.9250135473740012,0.0577982856957455,-1.7500243843013026,-0.9250135473740012,0.0,2.405641350936015,-0.0954587044748264,-0.001284445698133,0.248780487804878,0.0964502814258911,2.405641350936015,-0.0954587044748264,-0.2973210496753521,-0.8658486369950885,0.0459091796574663,-0.6744907594765952,2.405641350936015,0.0,1.0,0.0,-0.30000000000000027,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,8,3,5,0.3280916301938999,0.6003785081797446,-0.05713232970078275,-5.41705693359493e-05,6.015023340293901e-06,9.756965890940309e-05,opposite_sign_council_search_k180,0.2857725149935417,0.22864018529275898,two_regime_assignment_union_k360
161,1130,id07,2024-07-23,S1,0.6759591193035365,0.9128599458119976,0.236900826508461,1.6138029093128583,0.000173746552744,0.0001212794348124,False,False,False,0.4957752350899588,-0.0712500000000003,-0.2122204520808781,0.8379340882272375,2.746093536828348,0.2122204520808781,1.0,2.3437407916929134,-0.0712500000000003,-0.0144055597445509,0.2040816326530612,0.1428571428571428,2.3437407916929134,-0.0712500000000003,-0.450392040568977,-0.1093324540235472,-0.9886586443832872,-1.085090754548944,2.3437407916929134,0.0,0.0,0.0,-0.2999999999999998,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,9,2,7,0.266387207062241,0.7034841296950491,-0.06882941765707629,-3.229884239420655e-05,-2.2545398966495124e-05,9.657724022501442e-05,opposite_sign_council_search_k180,0.6759591193035365,0.6071297016464602,two_regime_assignment_union_k360
193,1354,id08,2024-09-07,S1,0.5521187862468913,0.6475439589426812,0.0954251726957899,0.3990256070545169,4.323947439617618e-05,0.0001218151430661,False,False,False,0.1809427693862077,,,,,,,,-0.0469293509189187,-0.0469808314052708,-0.4464285714285714,0.4166666666666667,3.1813866456953224,,,,,,,,,,-0.3000000000000002,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.04661819044441919,0.1390917814418261,-0.07479442951831472,-3.250879665244287e-05,-9.15844554178121e-05,9.51330241217301e-05,opposite_sign_council_search_k180,0.5521187862468913,0.47732435672857654,two_regime_assignment_union_k360
89,628,id04,2024-09-23,S3,0.5104236462553654,0.4705633667132332,-0.0398602795421322,-0.1595834825561138,-3.501412469607523e-05,-3.985480378573923e-05,True,False,False,0.0433877311265131,-0.0807293478260866,0.1489235295950664,0.0147334900174959,-0.4004720739851567,-0.1489235295950664,0.0,2.445916025731906,-0.0807293478260866,-0.0005066222929845,-0.043859649122807,0.0323176361957525,2.445916025731906,-0.0807293478260866,-0.2089912023013123,0.2611737653845182,-1.6213309958643622,0.1509094551742093,2.445916025731906,1.0,0.0,1.0,-0.15958348255611388,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,8,3,5,0.19251372908066242,0.4756921172005678,-0.039860279542132226,-3.501412469607523e-05,-3.9854803785739236e-05,9.416415083438796e-05,subject_threshold_council_balanced_k180,0.5104236462553654,0.4705633667132332,two_regime_assignment_union_k360
233,1636,id10,2024-08-14,S3,0.4951855251907482,0.4129865046258269,-0.0821990205649212,-0.3323743995572049,-3.8295360653631544e-05,-8.905795253608106e-05,True,False,False,0.1157831525718955,-0.1068924700200201,-0.014310861069956,0.0270552663002586,-0.1441291093638486,0.014310861069956,1.0,2.18107678020962,-0.1192121376797238,0.0288010627562177,-0.0448484848484848,0.0251151515151515,2.292280001436876,-0.1068924700200201,-0.3515938641927889,-1.7207947815422058,0.382738113966686,0.1554381997147711,2.18107678020962,0.0,1.0,1.0,-0.3,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,7,4,3,0.20262587445687028,0.4257770959606608,-0.07432905613224111,-3.4565261979848004e-05,-8.038340436693588e-05,9.412054335938194e-05,subject_threshold_council_balanced_k180,0.4951855251907482,0.4208564690585071,two_regime_assignment_union_k360
3,24,id01,2024-08-03,S1,0.8895665947358626,0.6871086977764943,-0.2024578969593683,-1.2996850522728436,0.0001399663653244,0.000172404513623,False,False,False,0.2579689617122732,0.0304720420438043,-1.5955173107016687,0.0592419476991265,-2.858735268797426,-1.5955173107016687,0.0,2.861219430461426,0.0741400436110556,0.0046675736829588,0.3658536585365853,0.269576379974326,2.9780169413967585,0.0304720420438043,0.9950544865562464,-0.6489257735964895,1.8765244307920748,2.1163555254338027,2.861219430461426,0.0,1.0,1.0,0.30000000000000027,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,8,3,5,0.5079968890966486,0.6753390341817079,0.026211705485397085,-3.2307757578590356e-05,-3.97952980966206e-05,9.090290922610438e-05,opposite_sign_council_search_k180,0.8895665947358626,0.9157783002212597,two_regime_assignment_union_k360
167,1174,id07,2024-08-15,S3,0.7722241432679042,0.8753166205761949,0.1030924773082906,0.7278953256785314,-8.410922788536565e-05,3.938817951784352e-05,False,False,False,0.4113989876340965,0.0447700334627481,0.2880964061612894,0.1480326410286911,0.9102934743232212,0.2880964061612894,1.0,2.683413104279612,0.0447700334627481,0.003973418321829,0.146938775510204,0.0987428571428571,2.683413104279612,0.0447700334627481,0.4201547074201596,0.266331800906547,0.0518473066221841,0.6229990234923657,2.683413104279612,1.0,1.0,1.0,0.30000000000000027,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,11,0,11,0.19155730576169566,0.5677151041035092,0.04844871067264067,-3.4665380413163346e-05,1.623372679902563e-05,9.053650517810222e-05,subject_threshold_council_balanced_k180,0.7722241432679042,0.8206728539405449,two_regime_assignment_union_k360
147,1034,id06,2024-08-21,S3,0.9337861083167048,0.99999,0.0662038916832952,8.866558344094027,0.0013110870790327,0.0002270300417962,False,False,False,0.5231613620891533,-0.040999150319077,-0.2305264024229822,0.7196634975213803,1.941283758877263,0.2305264024229822,1.0,0.9226906200171928,-0.0385791050303733,-0.0001789839721056,0.0299999999999999,0.0188999999999999,1.941464015623164,-0.040999150319077,-0.3013528773792797,-0.9193394690087608,0.3749167840829152,-0.1873585442990537,0.9226906200171928,0.0,1.0,0.0,-0.2999999999999994,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,8,3,5,0.1968503998938072,0.542072566486244,-0.021141872091401503,-4.436063108656027e-05,-7.681561423914436e-06,8.997932884087195e-05,opposite_sign_council_search_k180,0.9337861083167048,0.9126442362253033,two_regime_assignment_union_k360
12,89,id01,2024-08-15,S3,0.8352057168896126,0.9746323877379182,0.1394266708483055,2.025606974062459,0.0003174430881364,0.0002525605792288,False,False,False,0.5234317225348251,-0.0283758211821996,0.0480277832966011,0.0925806739344381,-0.4156487167744918,-0.0480277832966011,0.0,1.1381203745378852,-0.0244309734629491,0.0726420527016133,0.1463414634146341,0.1205164992826399,2.4365172229263523,-0.0283758211821996,-0.3864361651036935,-1.0704462929530525,0.5965585178249972,-0.720187965403194,1.1381203745378852,0.0,1.0,0.0,-0.3000000000000005,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,7,4,3,0.24586359240815306,0.40550859220366764,-0.04552862085239351,-4.701451350650444e-05,-3.740517027185642e-05,8.930671760127872e-05,opposite_sign_council_search_k180,0.8352057168896126,0.7896770960372191,two_regime_assignment_union_k360
59,419,id03,2024-08-17,S4,0.2808009939131022,1e-05,-0.2807909939131022,-10.572423575456126,0.0022617141735641,-0.0004313022082706,False,False,False,0.5982668478695857,0.0408848651722269,-0.5137478812766009,0.2685268270004004,-0.357224708584053,-0.5137478812766009,0.0,2.3345884339549197,0.0408848651722269,0.0144241623235739,-0.1515151515151515,0.1414141414141414,2.3345884339549197,0.0408848651722269,0.2629846214518431,0.4614154118602004,0.102063276410793,-0.3269730085286665,2.3345884339549197,1.0,1.0,0.0,0.2999999999999998,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,7,4,3,0.21262972007008354,0.511124157347883,0.06433436166081719,-6.417774006372705e-05,1.2238505349102603e-05,8.726779910920005e-05,opposite_sign_council_search_k180,0.2808009939131022,0.3451353555739194,two_regime_assignment_union_k360
242,1699,id10,2024-09-19,S3,0.4857339631340035,0.382080988811892,-0.1036529743221115,-0.4236451603364298,-8.250239890900663e-05,-0.0001032669566304,True,False,False,0.154197552200847,-0.0857020296021394,0.0500129272697491,0.0535579091417928,-0.1814493846273367,-0.0500129272697491,0.0,2.1923053627985567,-0.0857020296021394,-0.0541101653761037,0.0109090909090908,0.0061090909090908,2.1923053627985567,-0.0857020296021394,1.187109288739552,1.5992105949681414,1.7361172555312006,-0.0999245569594952,2.1923053627985567,1.0,1.0,0.0,-0.3000000000000003,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,6,5,1,0.29199862815435085,0.45419797367896414,-0.07406727700414312,-5.842323243595347e-05,-7.312744223147099e-05,8.718705184317361e-05,subject_threshold_council_balanced_k180,0.4857339631340035,0.4116666861298604,two_regime_assignment_union_k360
4,31,id01,2024-08-04,S1,0.785383911446116,0.6968756721195891,-0.0885082393265268,-0.4648578853132986,3.569596790083058e-05,5.800902857428504e-05,False,False,False,0.2278535558838735,0.1215283270072987,-0.8060882049761742,0.0588126818451408,-1.8918010685350712,-0.8060882049761742,0.0,1.3123969707887422,0.0280484668766455,0.013779222756987,0.3658536585365853,0.2560975609756097,2.977817387162609,0.1215283270072987,0.809941365415271,0.2089503357939412,0.9453888839269226,2.1163555254338027,1.3123969707887422,1.0,1.0,1.0,0.2999999999999998,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,9,2,7,0.4139542406293264,0.5537145407603135,0.04625983379034726,-2.3036697254327098e-05,-3.743662121716331e-05,8.710420852033508e-05,opposite_sign_council_search_k180,0.785383911446116,0.8316437452364632,two_regime_assignment_union_k360
142,998,id06,2024-08-12,S2,0.9999880882514612,0.9316981521287944,-0.0682899361226668,-8.724901391199552,0.0035541183417842,-0.0016409130803043,False,True,False,0.4555996297717277,0.132384422941514,-8.620533300326246,0.3195448877704425,-15.310408068875594,-8.620533300326246,0.0,2.961975104444685,0.34,0.1055300245012102,0.0833333333333333,0.0777777777777778,3.0344048594580486,0.132384422941514,0.0112162185279394,-0.3372603306529214,-0.2127005080838928,0.0828321985322136,2.961975104444685,0.0,0.0,1.0,0.17494200402972027,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,7,4,3,0.3097663050502571,0.6814308481655539,1.9117485388076005e-06,-7.126322205746385e-05,3.2901761273380105e-05,8.668222023314057e-05,opposite_sign_council_search_k180,0.9999880882514612,0.99999,two_regime_assignment_union_k360
166,1165,id07,2024-07-28,S1,0.8205125702353004,0.99999,0.1794774297646996,9.993091410608494,0.0022334630473717,0.0011563322799592,False,False,False,0.5628071004176449,-0.03876,-0.868216491416248,0.7093689902355635,3.5616131834488276,0.868216491416248,1.0,2.243322299622684,-0.03876,0.0567421007420569,0.2040816326530612,0.1904761904761905,2.243322299622684,-0.03876,0.3351876364093327,-0.657387380154084,2.2950734181527035,-1.085090754548944,2.243322299622684,0.0,1.0,0.0,-0.3000000000000007,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,6,5,1,0.40453714688730874,0.7141752019837921,-0.048479985462821285,-6.705021366063238e-05,-3.471395084203135e-05,8.54616082700462e-05,opposite_sign_council_search_k180,0.8205125702353004,0.7720325847724792,two_regime_assignment_union_k360
232,1629,id10,2024-08-11,S3,0.4209065546133912,0.295233332030576,-0.1256732225828152,-0.5510477738369093,-9.118473939120764e-05,-0.0001558340371906,True,False,False,0.2487522958734093,-0.0672220745401998,0.225457444010471,0.0329709412126015,-0.5325622937740883,-0.225457444010471,0.0,2.319280983022906,-0.0952507770018129,0.0380127824678483,-0.1648484848484849,0.1049035812672176,2.4305219387205144,-0.0672220745401998,0.1494271399887107,-0.9132703029351218,0.6489661641232097,0.7050232629919974,2.319280983022906,0.0,1.0,1.0,-0.29999999999999993,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,6,5,1,0.2657765127808349,0.5060093186019584,-0.07090969379596579,-4.964255934996033e-05,-8.483876240288758e-05,8.394988792094522e-05,subject_threshold_council_balanced_k180,0.4209065546133912,0.3499968608174254,two_regime_assignment_union_k360
25,179,id01,2024-09-14,S2,0.6409082270461411,0.5988541905865129,-0.0420540364596282,-0.1786151129676958,-2.6631414661556224e-05,-2.589432202060151e-05,True,False,False,0.1135731033473827,-0.0986298043795622,-0.340577595215921,0.1061097971600779,0.3043788787788659,0.340577595215921,1.0,0.9741923514907088,-0.0986298043795622,-0.0103394421510008,-0.0614634146341462,0.0229463414634146,0.9741923514907088,-0.0986298043795622,-0.7229753058859298,-1.5142261720721313,-0.4039096906611863,0.0051950507790237,0.9741923514907088,0.0,0.0,1.0,-0.17861511296769583,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,9,2,7,0.2670512831638168,0.3238698580393772,-0.04205403645962824,-2.6631414661556224e-05,-2.589432202060151e-05,8.369817149408019e-05,subject_threshold_council_balanced_k180,0.6409082270461411,0.5988541905865129,two_regime_assignment_union_k360
34,244,id02,2024-09-02,S4,0.6304780092695592,0.987888519031015,0.3574105097614558,3.867147990135357,0.0004639186325366,-1.217036452432443e-05,False,False,False,0.6129821974475246,-0.0927180940415005,0.3515581474452022,0.2127861181157493,-0.1044871166889425,-0.3515581474452022,0.0,2.675990238022352,-0.1111624137035657,-0.0080922745774314,-0.2205882352941176,0.1403743315508021,2.8802096847744503,-0.0927180940415005,-0.2057455144066349,-1.519512012139991,-0.1583627893483544,1.0025091794409315,2.675990238022352,0.0,0.0,1.0,-0.30000000000000016,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,9,2,7,0.2934089806605474,0.505418644218193,-0.07217739538249135,-3.5989207063190626e-05,9.441348938832662e-07,8.30994603811416e-05,opposite_sign_council_search_k180,0.6304780092695592,0.5583006138870679,two_regime_assignment_union_k360
76,538,id03,2024-10-04,S4,0.2181785185427831,1e-05,-0.2181685185427831,-10.236602655095105,0.0019803507786521,-0.0001429406948424,False,False,False,0.576348981489974,0.035381911386786,-0.106676674638704,0.339777113277274,0.6158208520005007,-0.106676674638704,0.0,2.297623213509638,0.035381911386786,-0.0154362564830578,0.0109090909090908,0.0031418181818181,2.297623213509638,0.035381911386786,0.3236618964105051,0.879864574879398,-0.6605552603355724,0.2533499470056558,2.297623213509638,1.0,0.0,1.0,0.30000000000000027,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,7,4,3,0.19917786132808846,0.5500814937484483,0.05544549657623435,-5.803734438201931e-05,4.189105496969078e-06,8.306048281738791e-05,opposite_sign_council_search_k180,0.2181785185427831,0.27362401511901746,two_regime_assignment_union_k360
200,1405,id08,2024-09-20,S3,0.6867316251592974,0.4348990974003306,-0.2518325277589668,-1.0467735773134257,8.183581211017223e-05,0.0003013843793684,False,False,False,0.1532422873153077,0.042846552313505,0.0741180017463563,0.1925223858911967,0.547371868212929,0.0741180017463563,1.0,2.4065983216377997,0.1032864896657578,-0.0208914880414568,0.0042857142857143,0.0025411764705882,2.524752142789633,0.042846552313505,-0.2552734701051706,-1.1605246090481274,0.0331514013827372,-0.0303342405055607,2.4065983216377997,0.0,1.0,0.0,0.3000000000000004,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,7,4,3,0.13602228134728342,0.5135626430063132,0.060685367833875015,-2.345372883413994e-05,-8.637523507479168e-05,8.233656544582279e-05,opposite_sign_council_search_k180,0.6867316251592974,0.7474169929931724,two_regime_assignment_union_k360
78,552,id03,2024-10-06,S4,0.2822587325765953,1e-05,-0.2822487325765953,-10.579630454298805,0.0014671738303042,0.0001624971452946,False,False,False,0.5987770564018083,0.0272360363502782,-0.4532257100843737,0.3362558770353048,-0.5625562973843969,-0.4532257100843737,0.0,0.7808535414565104,0.0272360363502782,-0.0508611206134442,0.0109090909090908,0.0029719901719901,0.7808535414565104,0.0272360363502782,0.9314078198643914,1.1715329531396446,1.705150908389512,0.2533499470056558,0.7808535414565104,1.0,1.0,1.0,0.30000000000000004,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,8,3,5,0.33933047901563423,0.37813605232209757,0.06450731265360632,-4.160373568742517e-05,-4.607830471865901e-06,8.173557001198531e-05,opposite_sign_council_search_k180,0.2822587325765953,0.3467660452302016,two_regime_assignment_union_k360
112,787,id05,2024-10-06,S1,0.2705933411150441,0.0847069507396427,-0.1858863903754013,-1.3884323250666282,-0.0002027716669213,-0.0004076217246466,True,False,False,0.4803532858917477,-0.1550912155891448,0.7158375969460592,0.1848049248636877,-1.0792019026120474,-0.7158375969460592,0.0,2.080348319487224,-0.054784208680026,-0.2375597952637959,-0.4772727272727273,0.3712121212121212,3.347452562739519,-0.1550912155891448,1.9123803142449,3.384705669602501,0.119178368090129,2.7422198448373374,2.080348319487224,1.0,1.0,1.0,-0.30000000000000004,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,6,5,1,0.48488040138839755,0.6303024705021569,-0.05501364198300357,-4.3813082552289374e-05,-8.807524514249287e-05,8.160522809256398e-05,subject_threshold_council_balanced_k180,0.2705933411150441,0.2155796991320405,two_regime_assignment_union_k360
183,1286,id08,2024-08-03,S3,0.5933020441455303,0.3676210884370692,-0.2256809557084611,-0.9200688332928056,-0.0001709642174009,-0.0001923377751074,True,False,False,0.2113672460608922,-0.0322288965297374,0.1117683900456699,0.1770777115159543,0.119456721257502,-0.1117683900456699,0.0,2.318600403744246,-0.0322288965297374,-0.0119201688070383,0.0892857142857143,0.0833333333333333,2.318600403744246,-0.0322288965297374,0.7594957038305674,0.8831169816491024,1.3603820288879218,-0.4588797362753026,2.318600403744246,1.0,1.0,0.0,-0.2999999999999999,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,6,5,1,0.2795129296455545,0.4732176276905508,-0.07390357783588342,-5.574503055030546e-05,-6.271414751192421e-05,8.089543855472397e-05,subject_threshold_council_balanced_k180,0.5933020441455303,0.5193984663096469,two_regime_assignment_union_k360
144,1013,id06,2024-08-14,S3,0.9522076528619444,0.99999,0.0477823471380556,8.520997856130023,-0.0010343500053046,-0.0004429385871183,True,True,False,0.5167138214983196,0.133343362652216,-0.5757850611373749,0.7193616682717705,0.5852129004234021,-0.5757850611373749,0.0,1.4214139402026276,0.133343362652216,0.0086502774516383,0.0416666666666666,0.0364583333333333,1.4214139402026276,0.133343362652216,0.590601699536511,2.116113540472445,-0.6804609970849551,0.1408658684915112,1.4214139402026276,1.0,0.0,1.0,0.3000000000000016,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,8,3,5,0.3382384724710768,0.5385087542533622,0.011942841123337322,-3.641650975984816e-05,-1.5594602695493647e-05,8.069507730534485e-05,subject_threshold_council_balanced_k180,0.9522076528619444,0.9641504939852817,two_regime_assignment_union_k360
197,1385,id08,2024-09-14,S4,0.2650462132198692,0.6945516938780472,0.4295054806581779,1.841389460906278,0.0003335374207383,-4.201673047034925e-06,False,False,False,0.3448786121084094,-0.1382540492079852,0.5213327766811651,0.93388871639264,1.849593788306351,-0.5213327766811651,0.0,2.9309368646891203,-0.1664419164481188,-0.270747714847154,-0.1071428571428571,0.0937499999999999,3.136364702759235,-0.1382540492079852,0.1120370137594391,0.3778970082530435,-1.0586886106849114,0.5971820179419026,2.9309368646891203,1.0,0.0,1.0,-0.30000000000000004,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,7,4,3,0.3237132522692841,0.75327837385505,-0.054211851200305944,-5.4340066751682705e-05,6.845384644973995e-07,8.032616815132089e-05,opposite_sign_council_search_k180,0.2650462132198692,0.21083436201956327,two_regime_assignment_union_k360
225,1579,id09,2024-09-20,S2,0.85711729089602,0.728478597715558,-0.1286386931804619,-0.8046334131845886,-8.643683657045782e-05,-0.0001682614176846,True,False,False,0.2735021403287196,,,,,,,,-0.0124780502478048,-0.0709690456189771,-0.3219512195121951,0.1081756097560975,2.9070972541587983,,,,,,,,,,-0.30000000000000027,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.03587251796574869,0.1333868805579001,-0.04080638173959039,-3.2227161520060566e-05,-6.273468697455255e-05,7.933250441082775e-05,subject_threshold_council_balanced_k180,0.85711729089602,0.8163109091564296,two_regime_assignment_union_k360
140,985,id06,2024-07-21,S3,0.9948189717556216,0.99999,0.0051710282443784,6.25535822160102,-0.0018202656217152,0.0086785779186287,False,True,False,0.5017998598855324,-0.1157149008127,-2.8714045536251662,0.749341526230558,7.523316480324666,2.8714045536251662,1.0,2.4053190355835383,-0.34,-0.029712771984103,0.0416666666666666,0.0388888888888888,2.6697174645884667,-0.1157149008127,0.7268014424479677,0.3257300270085245,1.7264536387604277,-0.2407904254510064,2.4053190355835383,1.0,1.0,0.0,-0.29999999999999094,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,6,5,1,0.4297368543889777,0.740997747226621,-0.0017999744001958584,8.729790799651382e-05,-0.0004162149126164933,7.910711818074128e-05,opposite_sign_council_search_k180,0.9948189717556216,0.9930189973554258,two_regime_assignment_union_k360
19,136,id01,2024-09-08,S1,0.8184923672159972,0.687783946886693,-0.1307084203293042,-0.7163870328660866,9.454307835133324e-05,-3.529824648016653e-05,False,False,False,0.2335318940019494,0.0221680612415143,-0.7671596369792691,0.1889603908104431,-1.046383156048299,-0.7671596369792691,0.0,2.4269976227400263,0.0221680612415143,0.018615788143928,0.0234146341463414,0.0112390243902439,2.4269976227400263,0.0221680612415143,0.6672324129013407,0.2484945963781292,1.2958139652724037,0.1928035754102827,2.4269976227400263,1.0,1.0,1.0,0.30000000000000004,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,9,2,7,0.2978925002671964,0.5926129125793255,0.040405538932965945,-3.9591620456789897e-05,1.4781777807568774e-05,7.859239588899908e-05,opposite_sign_council_search_k180,0.8184923672159972,0.8588979061489631,two_regime_assignment_union_k360
152,1070,id07,2024-07-14,S4,0.3396028357865268,0.4125589092010615,0.0729560734145347,0.3116676489704582,3.615487228866628e-05,1.7753428381733807e-05,False,False,False,0.1129757164940256,-0.1301286732086786,0.5959856794632625,0.0535233883375469,-1.1807629753475553,-0.5959856794632625,0.0,2.2886336105112797,-0.1603743609852366,0.2220470018154391,0.5306122448979591,0.4952380952380952,2.4949397664690203,-0.1301286732086786,-0.9112047090927142,-1.5701531002013709,-0.3077953804290058,-1.6814428978925848,2.2886336105112797,0.0,0.0,0.0,-0.29999999999999993,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,8,3,5,0.4600674011421441,0.6066895210409934,-0.06373751411628403,-3.480137166122101e-05,-1.7088807683806077e-05,7.813319994582637e-05,opposite_sign_council_search_k180,0.3396028357865268,0.27586532167024275,two_regime_assignment_union_k360
